CircFlow,FRate,FDensity,SMSpeed,BDepth,BSize,MVis,FPress,DPPress,CPress,FIn,FOut,MRFlow,ActiveGL,ATVolume,RoPen,WoBit,HLoad,WBoPress,BTBR,MPS1,MPS2,MPS3,AMTD,ATMPV,ATMYP,STP,WellDepth
0.9529432,-0.9528517,78.54707,-0.05189759,12643.76,12.25,10.00045,7262.702,1683.487,0,0.9529409,0.9528517,8.92E-05,-0.02801709,199.0548,180.1798,39737.09,310891.8,6956.302,12643.76,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.76
0.9529449,-0.9529235,78.54707,-0.05342649,12643.77,12.25,10.00045,7262.708,1683.487,0,0.9529411,0.9529235,1.75E-05,-0.02801872,199.0548,179.8836,39790.67,310839.3,6956.309,12643.77,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.77
0.952936,-0.9528539,78.54707,-0.05016969,12643.78,12.25,10.00045,7262.713,1683.487,0,0.9529408,0.9528539,8.70E-05,-0.02802001,199.0548,179.6522,39732.23,310895.3,6956.315,12643.78,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.78
0.9529436,-0.9529235,78.54707,-0.05181993,12643.79,12.25,10.00045,7262.718,1683.487,0,0.952941,0.9529235,1.75E-05,-0.02802174,199.0548,179.3557,39776.47,310852.2,6956.322,12643.79,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.79
0.9529419,-0.9528546,78.54707,-0.05312043,12643.81,12.25,10.00045,7262.724,1683.487,0,0.9529409,0.9528546,8.64E-05,-0.02802305,199.0547,179.1306,39753.83,310875.8,6956.329,12643.81,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.81
0.9529341,-0.9528579,78.54707,-0.0544874,12643.82,12.25,10.00045,7262.729,1683.487,0,0.9529408,0.9528579,8.30E-05,-0.02802442,199.0547,178.8765,39776.77,310853.8,6956.334,12643.82,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.82
0.9529271,-0.9529176,78.54707,-0.05037079,12643.83,12.25,10.00045,7262.734,1683.488,0,0.9529407,0.9529176,2.31E-05,-0.02802574,199.0547,178.6506,39712.84,310914.7,6956.337,12643.83,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.83
0.9529313,-0.9528468,78.54707,-0.0521338,12643.84,12.25,10.00045,7262.739,1683.489,0,0.9529407,0.9528468,9.39E-05,-0.02802777,199.0547,178.3653,39760.66,310868.1,6956.347,12643.84,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.84
0.9529386,-0.9528462,78.54707,-0.05055901,12643.85,12.25,10.00045,7262.745,1683.49,0,0.9529408,0.9528462,9.46E-05,-0.0280296,199.0547,178.1173,39730.72,310896.9,6956.354,12643.85,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.85
0.9529493,-0.952855,78.54707,-0.05196275,12643.87,12.25,10.00045,7262.75,1683.49,0,0.9529411,0.952855,8.61E-05,-0.02803126,199.0547,177.8798,39740.98,310887.6,6956.36,12643.87,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.87
0.9529426,-0.9528545,78.54707,-0.053407,12643.88,12.25,10.00045,7262.755,1683.489,0,0.952941,0.9528545,8.65E-05,-0.02803286,199.0547,177.6475,39760.37,310869.2,6956.367,12643.88,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.88
0.9529422,-0.9528539,78.54707,-0.05035788,12643.89,12.25,10.00045,7262.76,1683.489,0,0.9529409,0.9528539,8.69E-05,-0.02803437,199.0547,177.4081,39732.73,310894.6,6956.373,12643.89,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.89
0.9529454,-0.9529254,78.54707,-0.05196641,12643.9,12.25,10.00045,7262.765,1683.489,0,0.9529411,0.9529254,1.56E-05,-0.02803606,199.0547,177.1473,39781.56,310846.9,6956.38,12643.9,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.9
0.9529409,-0.9529251,78.54707,-0.05334907,12643.91,12.25,10.00045,7262.77,1683.489,0,0.952941,0.9529251,1.59E-05,-0.02803737,199.0547,176.9193,39801.32,310828.1,6956.386,12643.91,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.91
0.9529419,-0.9529242,78.54707,-0.05031218,12643.92,12.25,10.00045,7262.775,1683.489,0,0.9529409,0.9529242,1.67E-05,-0.02803881,199.0547,176.6877,39771.59,310855.6,6956.393,12643.92,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.92
0.9529437,-0.9529253,78.54707,-0.05177386,12643.94,12.25,10.00045,7262.781,1683.489,0,0.952941,0.9529253,1.57E-05,-0.02804027,199.0547,176.4642,39783.48,310844.8,6956.399,12643.94,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.94
0.9529315,-0.9529234,78.54707,-0.05334871,12643.95,12.25,10.00045,7262.789,1683.489,0,0.9529409,0.9529234,1.76E-05,-0.02804186,199.0547,176.2205,39699.97,310786.1,6956.405,12643.95,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.95
0.9529335,-0.9529198,78.54707,-0.05024469,12643.96,12.25,10.00045,7262.793,1683.49,0,0.9529409,0.9529198,2.11E-05,-0.02804325,199.0547,175.9974,39680.24,310803.7,6956.411,12643.96,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.96
0.9529334,-0.9529206,78.54707,-0.0515631,12643.97,12.25,10.00045,7262.796,1683.49,0,0.9529408,0.9529206,2.02E-05,-0.02804468,199.0547,175.8076,39798.34,310829.6,6956.417,12643.97,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.97
0.9529409,-0.9529194,78.54707,-0.05001154,12643.98,12.25,10.00045,7262.801,1683.491,0,0.9529409,0.9529194,2.15E-05,-0.02804634,199.0547,175.592,39767.78,310859,6956.424,12643.98,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.98
0.9529455,-0.9529227,78.54707,-0.05148042,12643.99,12.25,10.00045,7262.807,1683.491,0,0.952941,0.9529227,1.83E-05,-0.02804797,199.0547,175.3874,39779.71,310848.1,6956.431,12643.99,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12643.99
0.952942,-0.9529238,78.54707,-0.05287136,12644,12.25,10.00045,7262.812,1683.49,0,0.952941,0.9529238,1.72E-05,-0.02804936,199.0547,175.1872,39799.51,310829.3,6956.437,12644,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644
0.9529431,-0.952924,78.54707,-0.04983745,12644.02,12.25,10.00045,7262.817,1683.49,0,0.9529409,0.952924,1.70E-05,-0.02805084,199.0547,174.9811,39770.15,310856.4,6956.443,12644.02,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.02
0.9529449,-0.9529257,78.54707,-0.05130636,12644.03,12.25,10.00045,7262.822,1683.49,0,0.952941,0.9529257,1.53E-05,-0.0280523,199.0547,174.7824,39782.06,310845.5,6956.45,12644.03,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.03
0.9529387,-0.9528577,78.54707,-0.05261141,12644.04,12.25,10.00045,7262.827,1683.49,0,0.9529409,0.9528577,8.32E-05,-0.02805352,199.0547,174.6119,39764.24,310864.3,6956.456,12644.04,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.04
0.9529372,-0.952922,78.54707,-0.04965411,12644.05,12.25,10.00045,7262.832,1683.491,0,0.9529409,0.952922,1.89E-05,-0.02805503,199.0547,174.3897,39785.42,310840.9,6956.462,12644.05,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.05
0.9529343,-0.9529216,78.54707,-0.05111576,12644.06,12.25,10.00045,7262.837,1683.491,0,0.9529408,0.9529216,1.92E-05,-0.02805658,199.0547,174.1988,39797.2,310830.2,6956.468,12644.06,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.06
0.9529417,-0.9529204,78.54707,-0.04956773,12644.08,12.25,10.00045,7262.842,1683.491,0,0.9529409,0.9529204,2.04E-05,-0.02805819,199.0547,174.0072,39766.93,310859.3,6956.474,12644.08,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.08
0.9529431,-0.9529227,78.54707,-0.05118076,12644.09,12.25,10.00045,7262.85,1683.491,0,0.9529411,0.9529227,1.84E-05,-0.02805994,199.0547,173.806,39675,310811,6956.481,12644.09,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.09
0.9529443,-0.9529252,78.54707,-0.05244258,12644.1,12.25,10.00045,7262.853,1683.491,0,0.9529411,0.9529252,1.59E-05,-0.02806112,199.0547,173.6495,39798.7,310829.5,6956.487,12644.1,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.1
0.9529442,-0.9529256,78.54707,-0.04941592,12644.11,12.25,10.00045,7262.857,1683.491,0,0.9529409,0.9529256,1.54E-05,-0.02806252,199.0547,173.4671,39769.66,310856.3,6956.493,12644.11,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.11
0.9529421,-0.9529259,78.54707,-0.05102914,12644.13,12.25,10.00045,7262.865,1683.491,0,0.9529411,0.9529259,1.52E-05,-0.02806406,199.0547,173.2734,39678.05,310808.2,6956.5,12644.13,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.13
0.9529373,-0.9529268,78.54707,-0.05234741,12644.13,12.25,10.00045,7262.868,1683.491,0,0.9529409,0.9529268,1.41E-05,-0.02806525,199.0547,173.1217,39802.37,310825.7,6956.506,12644.13,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.13
0.9529373,-0.9529227,78.54707,-0.04925185,12644.14,12.25,10.00045,7262.873,1683.491,0,0.9529409,0.9529227,1.82E-05,-0.02806655,199.0547,172.9449,39785.18,310840.6,6956.512,12644.14,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.14
0.9529307,-0.9529206,78.54707,-0.05085604,12644.16,12.25,10.00045,7262.88,1683.491,0,0.9529408,0.9529206,2.03E-05,-0.02806823,199.0547,172.757,39693.71,310792.7,6956.518,12644.16,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.16
0.9529414,-0.9529207,78.54707,-0.04918008,12644.17,12.25,10.00045,7262.883,1683.492,0,0.9529409,0.9529207,2.01E-05,-0.02806964,199.0547,172.6061,39767.04,310858.6,6956.524,12644.17,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.17
0.9529458,-0.9529238,78.54707,-0.05066104,12644.18,12.25,10.00045,7262.888,1683.492,0,0.9529411,0.9529238,1.72E-05,-0.02807121,199.0547,172.4467,39779,310847.7,6956.531,12644.18,99.04626,99.04626,59.66036,78.54546,10.00012,20.00011,13798.08,12644.18
0.9529377,-0.9529237,78.54707,-0.05219974,12644.19,12.25,10.00045,7262.896,1683.491,0,0.952941,0.9529237,1.73E-05,-0.0280727,199.0547,172.2741,39696.96,310790.7,6956.537,12644.19,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.19
0.9529411,-0.9529234,78.54707,-0.04918415,12644.21,12.25,10.00045,7262.901,1683.492,0,0.952941,0.9529234,1.76E-05,-0.02807413,199.0547,172.1132,39666.14,310819.4,6956.543,12644.21,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.21
0.9529414,-0.952925,78.54707,-0.05066329,12644.22,12.25,10.00045,7262.906,1683.491,0,0.9529411,0.952925,1.61E-05,-0.02807555,199.0547,171.9623,39679.28,310807.5,6956.549,12644.22,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.22
0.9529324,-0.9529244,78.54707,-0.05212133,12644.23,12.25,10.00045,7262.911,1683.491,0,0.9529409,0.9529244,1.65E-05,-0.02807692,199.0547,171.8118,39701.25,310786.7,6956.556,12644.23,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.23
0.9529352,-0.9529209,78.54707,-0.04917273,12644.24,12.25,10.00045,7262.916,1683.492,0,0.9529409,0.9529209,2.00E-05,-0.0280784,199.0547,171.6366,39718.08,310907.3,6956.561,12644.24,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.24
0.9529306,-0.9529197,78.54707,0,12644.25,12.25,10.00045,7262.921,1683.492,0,0.9529408,0.9529197,2.12E-05,-0.02807995,199.0547,171.4894,39695.11,310894.3,6956.567,12644.25,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.25
0.9529417,-0.9529194,78.54707,-0.0491154,12644.26,12.25,10.00045,7262.926,1683.493,0,0.9529409,0.9529194,2.16E-05,-0.02808157,199.0547,171.3399,39700.38,310924.9,6956.573,12644.26,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.26
0.9529451,-0.9528553,78.54707,-0.0508467,12644.27,12.25,10.00045,7262.931,1683.493,0,0.952941,0.9528553,8.57E-05,-0.02808327,199.0547,171.1849,39739.46,310887,6956.583,12644.27,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.27
0.9529378,-0.9528575,78.54707,-0.04777494,12644.29,12.25,10.00045,7262.936,1683.492,0,0.9529409,0.9528575,8.34E-05,-0.0280847,199.0547,171.0478,39698.59,310890.7,6956.589,12644.29,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.29
0.9529458,-0.9528583,78.54707,-0.04931236,12644.3,12.25,10.00045,7262.941,1683.493,0,0.952941,0.9528583,8.27E-05,-0.02808615,199.0547,170.9074,39739.95,310885.3,6956.596,12644.3,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.3
0.9529426,-0.9528599,78.54707,-0.05079062,12644.31,12.25,10.00045,7262.946,1683.492,0,0.952941,0.9528599,8.11E-05,-0.02808755,199.0547,170.775,39755.26,310871.1,6956.602,12644.31,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.31
0.9529471,-0.9528571,78.54707,-0.04841098,12644.32,12.25,10.00045,7262.951,1683.492,0,0.9529409,0.9528571,8.38E-05,-0.02808882,199.0547,170.6374,39716.22,310908.3,6956.608,12644.32,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.32
0.9529515,-0.9529293,78.54707,-0.05005876,12644.33,12.25,10.00045,7262.956,1683.492,0,0.9529412,0.9529293,1.18E-05,-0.02809031,199.0547,170.4938,39774.96,310850.8,6956.614,12644.33,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.33
0.9529431,-0.9529307,78.54707,-0.05153088,12644.34,12.25,10.00045,7262.961,1683.491,0,0.9529411,0.9529307,1.04E-05,-0.02809152,199.0547,170.3682,39795.47,310831.3,6956.621,12644.34,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.34
0.9529445,-0.9529284,78.54707,-0.04851718,12644.35,12.25,10.00045,7262.966,1683.491,0,0.9529409,0.9529284,1.25E-05,-0.02809274,199.0547,170.2367,39767.14,310857.4,6956.626,12644.35,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.35
0.9529462,-0.9529257,78.54707,-0.0501019,12644.37,12.25,10.00045,7262.974,1683.491,0,0.9529411,0.9529257,1.53E-05,-0.02809404,199.0547,170.1002,39676.8,310822.1,6956.633,12644.37,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.37
0.9529364,-0.9529277,78.54707,-0.05155668,12644.38,12.25,10.00045,7262.979,1683.491,0,0.952941,0.9529277,1.33E-05,-0.02809526,199.0547,169.9804,39698.46,310790,6956.639,12644.38,99.04626,99.04626,59.66036,78.54546,10.00013,20.00011,13798.08,12644.38
0.9529417,-0.9529251,78.54707,-0.04869279,12644.39,12.25,10.00045,7262.983,1683.491,0,0.952941,0.9529251,1.59E-05,-0.02809669,199.0547,169.8364,39703.72,310920.8,6956.644,12644.39,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.39
0.9529408,-0.9529255,78.54707,-0.05017798,12644.4,12.25,10.00045,7262.988,1683.491,0,0.952941,0.9529255,1.55E-05,-0.02809803,199.0547,169.72,39717.94,310907.7,6956.65,12644.4,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.4
0.9529337,-0.9529223,78.54707,-0.05159775,12644.41,12.25,10.00045,7262.993,1683.491,0,0.9529409,0.9529223,1.86E-05,-0.02809929,199.0547,169.6036,39739.87,310886.7,6956.656,12644.41,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.41
0.9529259,-0.9529185,78.54707,-0.04782247,12644.43,12.25,10.00045,7262.999,1683.491,0,0.9529406,0.9529185,2.21E-05,-0.02810076,199.0547,169.483,39717.7,310906.1,6956.662,12644.43,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.43
0.952931,-0.9528505,78.54707,-0.04730744,12644.44,12.25,10.00045,7263.003,1683.493,0,0.9529407,0.9528505,9.01E-05,-0.02810271,199.0547,169.3519,39725.93,310897.5,6956.671,12644.44,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.44
0.9529456,-0.9528527,78.54707,-0.04885466,12644.45,12.25,10.00045,7263.008,1683.493,0,0.9529409,0.9528527,8.83E-05,-0.02810447,199.0547,169.2415,39732.36,310892.1,6956.678,12644.45,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.45
0.9529489,-0.9529235,78.54707,-0.05043764,12644.46,12.25,10.00045,7263.013,1683.493,0,0.9529411,0.9529235,1.76E-05,-0.02810615,199.0547,169.1297,39783.85,310841.8,6956.684,12644.46,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.46
0.9529409,-0.9529259,78.54707,-0.04740957,12644.47,12.25,10.00045,7263.018,1683.492,0,0.9529409,0.9529259,1.50E-05,-0.02810756,199.0547,169.0256,39764.54,310858.8,6956.69,12644.47,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.47
0.9529469,-0.9528604,78.54707,-0.04876151,12644.48,12.25,10.00045,7263.023,1683.492,0,0.952941,0.9528604,8.06E-05,-0.02810876,199.0547,168.9322,39736.26,310888.1,6956.696,12644.48,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.48
0.9529448,-0.9528622,78.54707,-0.05025064,12644.49,12.25,10.00045,7263.028,1683.492,0,0.952941,0.9528622,7.88E-05,-0.02811009,199.0547,168.8326,39751.59,310873.8,6956.703,12644.49,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.49
0.9529343,-0.9529256,78.54707,-0.05180621,12644.5,12.25,10.00045,7263.033,1683.492,0,0.9529409,0.9529256,1.52E-05,-0.02811144,199.0547,168.72,39812.47,310814,6956.708,12644.5,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.5
0.9529315,-0.9529215,78.54707,-0.04805498,12644.51,12.25,10.00045,7263.038,1683.493,0,0.9529407,0.9529215,1.92E-05,-0.02811286,199.0547,168.6124,39785,310838.7,6956.714,12644.51,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.51
0.9529322,-0.9528537,78.54707,-0.04938951,12644.53,12.25,10.00045,7263.043,1683.493,0,0.9529408,0.9528537,8.70E-05,-0.02811424,199.0547,168.5243,39760.64,310864,6956.72,12644.53,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.53
0.9529398,-0.9529185,78.54707,-0.04801148,12644.54,12.25,10.00045,7263.048,1683.494,0,0.9529409,0.9529185,2.23E-05,-0.02811613,199.0547,168.4132,39767.88,310855.7,6956.727,12644.54,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.54
0.9529482,-0.9528601,78.54707,-0.04929856,12644.55,12.25,10.00045,7263.053,1683.494,0,0.9529411,0.9528601,8.09E-05,-0.02811744,199.0547,168.3344,39743.06,310881.4,6956.732,12644.55,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.55
0.9529395,-0.9529249,78.54707,-0.05092985,12644.56,12.25,10.00045,7263.058,1683.494,0,0.9529409,0.9529249,1.60E-05,-0.02811913,199.0547,168.2375,39799.73,310825.9,6956.739,12644.56,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.56
0.9529409,-0.9529236,78.54707,-0.04793139,12644.57,12.25,10.00045,7263.063,1683.494,0,0.9529409,0.9529236,1.73E-05,-0.02812057,199.0547,168.1422,39771.84,310851.6,6956.745,12644.57,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.57
0.9529426,-0.9529248,78.54707,-0.04942273,12644.58,12.25,10.00045,7263.068,1683.494,0,0.952941,0.9529248,1.61E-05,-0.02812202,199.0547,168.0542,39783.76,310840.7,6956.751,12644.58,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.58
0.9529378,-0.952924,78.54707,-0.05084233,12644.59,12.25,10.00045,7263.072,1683.494,0,0.9529409,0.952924,1.69E-05,-0.02812332,199.0547,167.9669,39803.54,310821.9,6956.757,12644.59,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.59
0.9529362,-0.9529212,78.54707,-0.04799594,12644.61,12.25,10.00045,7263.08,1683.494,0,0.9529409,0.9529212,1.97E-05,-0.02812494,199.0547,167.8656,39674.3,310812.6,6956.763,12644.61,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.61
0.9529364,-0.9529219,78.54707,-0.04948878,12644.62,12.25,10.00045,7263.085,1683.495,0,0.9529409,0.9529219,1.91E-05,-0.02812645,199.0547,167.7816,39687.39,310800.7,6956.769,12644.62,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.62
0.9529349,-0.9529208,78.54707,-0.04718982,12644.63,12.25,10.00045,7263.09,1683.495,0,0.9529408,0.9529208,2.01E-05,-0.02812795,199.0547,167.6953,39664.13,310822.3,6956.775,12644.63,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.63
0.9529466,-0.952923,78.54707,-0.04877524,12644.64,12.25,10.00045,7263.095,1683.495,0,0.9529411,0.952923,1.81E-05,-0.02812948,199.0547,167.6019,39708,310915.8,6956.781,12644.64,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.64
0.9529404,-0.9529255,78.54707,-0.05026216,12644.65,12.25,10.00045,7263.1,1683.495,0,0.952941,0.9529255,1.55E-05,-0.02813088,199.0546,167.5242,39726.31,310898.6,6956.787,12644.65,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.65
0.952937,-0.9529234,78.54707,-0.04726089,12644.67,12.25,10.00045,7263.104,1683.495,0,0.9529409,0.9529234,1.75E-05,-0.02813224,199.0546,167.4408,39702.96,310919.7,6956.793,12644.67,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.67
0.9529438,-0.9528576,78.54707,-0.04901281,12644.68,12.25,10.00045,7263.109,1683.495,0,0.9529409,0.9528576,8.34E-05,-0.0281338,199.0546,167.3517,39736.65,310887.3,6956.802,12644.68,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.68
0.95294,-0.9528598,78.54707,-0.04672694,12644.69,12.25,10.00045,7263.114,1683.495,0,0.9529409,0.9528598,8.12E-05,-0.02813518,199.0546,167.276,39727.91,310894.3,6956.808,12644.69,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.69
0.9529484,-0.9529266,78.54707,-0.04843528,12644.7,12.25,10.00045,7263.119,1683.495,0,0.9529411,0.9529266,1.44E-05,-0.02813676,199.0546,167.1901,39769.76,310853.6,6956.814,12644.7,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.7
0.952942,-0.9529278,78.54707,-0.05007185,12644.71,12.25,10.00045,7263.126,1683.494,0,0.9529411,0.9529278,1.33E-05,-0.02813819,199.0546,167.1118,39687,310801.7,6956.821,12644.71,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.71
0.9529369,-0.9529238,78.54707,-0.04700441,12644.72,12.25,10.00045,7263.131,1683.494,0,0.9529409,0.9529238,1.71E-05,-0.02813935,199.0546,167.0354,39677.43,310820.4,6956.827,12644.72,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.72
0.9529363,-0.9529243,78.54707,-0.04849098,12644.74,12.25,10.00045,7263.136,1683.494,0,0.9529409,0.9529243,1.66E-05,-0.02814067,199.0546,166.9613,39686.01,310801.6,6956.833,12644.74,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.74
0.9529373,-0.9529241,78.54707,-0.04681918,12644.74,12.25,10.00045,7263.139,1683.495,0,0.9529408,0.9529241,1.68E-05,-0.02814192,199.0546,166.8937,39761.97,310860.1,6956.838,12644.74,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.74
0.9529448,-0.9529242,78.54707,-0.0484788,12644.76,12.25,10.00045,7263.146,1683.495,0,0.9529411,0.9529242,1.69E-05,-0.02814352,199.0546,166.8171,39669.38,310818.3,6956.845,12644.76,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.76
0.9529444,-0.9529244,78.54707,-0.04992723,12644.77,12.25,10.00045,7263.151,1683.494,0,0.9529411,0.9529244,1.67E-05,-0.02814477,199.0546,166.7512,39686.1,310813.9,6956.851,12644.77,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.77
0.9529386,-0.9529257,78.54707,-0.04690643,12644.78,12.25,10.00045,7263.156,1683.494,0,0.9529409,0.9529257,1.52E-05,-0.02814605,199.0546,166.6819,39665.13,310821.4,6956.856,12644.78,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.78
0.9529431,-0.9529262,78.54707,-0.04841579,12644.79,12.25,10.00045,7263.161,1683.494,0,0.9529411,0.9529262,1.49E-05,-0.02814736,199.0546,166.614,39673.8,310813.9,6956.863,12644.79,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.79
0.9529386,-0.9529266,78.54707,-0.05004462,12644.8,12.25,10.00045,7263.166,1683.494,0,0.952941,0.9529266,1.44E-05,-0.02814877,199.0546,166.5398,39727.97,310896.3,6956.868,12644.8,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.8
0.9529367,-0.9528635,78.54707,-0.04729015,12644.81,12.25,10.00045,7263.17,1683.494,0,0.9529408,0.9528635,7.73E-05,-0.02815021,199.0546,166.462,39750.8,310871.4,6956.877,12644.81,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.81
0.9529341,-0.9528574,78.54707,-0.04878541,12644.82,12.25,10.00045,7263.175,1683.495,0,0.9529408,0.9528574,8.34E-05,-0.02815166,199.0546,166.3978,39725.92,310861.7,6956.883,12644.82,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.82
0.9529414,-0.9529215,78.54707,-0.04738367,12644.83,12.25,10.00045,7263.18,1683.495,0,0.9529409,0.9529215,1.94E-05,-0.0281534,199.0546,166.3252,39768.62,310853.6,6956.889,12644.83,99.04626,99.04626,59.66036,78.54546,10.00013,20.00012,13798.08,12644.83
